# t C_xx C_xy C_xz C_yx C_yy C_yz C_zx C_zy C_zz 
524.002 -4.166470e+01 -3.581265e+00 1.893528e-03 3.904640e+00 -3.823048e+01 1.389504e-02 -1.253783e-03 1.466335e-02 3.203774e+01
525.002 -3.190455e+01 2.484905e+01 -8.066287e-03 -2.707883e+01 -2.927354e+01 9.251527e-03 -2.236116e-03 1.260889e-02 3.203775e+01
526.002 -2.919808e+00 3.830519e+01 -1.111680e-02 -4.174433e+01 -2.676905e+00 -5.475384e-04 -3.735418e-03 1.117859e-02 3.203777e+01
527.002 2.782391e+01 2.868013e+01 -6.239320e-03 -3.125599e+01 2.553257e+01 -8.751892e-03 -5.105787e-03 1.053089e-02 3.203777e+01
528.002 4.180208e+01 1.773462e+00 2.495520e-03 -1.933391e+00 3.835730e+01 -1.043763e-02 -5.840611e-03 1.036451e-02 3.203775e+01
529.002 3.059094e+01 -2.620216e+01 9.118332e-03 2.855496e+01 2.806853e+01 -5.390022e-03 -5.867198e-03 1.018812e-02 3.203774e+01
530.002 9.454813e-01 -3.838828e+01 9.784413e-03 4.183637e+01 8.651963e-01 2.230428e-03 -5.186374e-03 9.691507e-03 3.203774e+01
531.002 -2.926922e+01 -2.744124e+01 5.118086e-03 2.990714e+01 -2.685936e+01 7.288339e-03 -4.102512e-03 8.549281e-03 3.203778e+01
532.002 -4.184616e+01 4.093040e-02 -9.912919e-04 -4.296460e-02 -3.839869e+01 7.332123e-03 -3.260350e-03 6.884802e-03 3.203780e+01
533.002 -2.920790e+01 2.749841e+01 -4.669500e-03 -2.996727e+01 -2.680062e+01 3.560029e-03 -2.917740e-03 5.130315e-03 3.203778e+01
534.002 1.031263e+00 3.838625e+01 -4.514298e-03 -4.183445e+01 9.473040e-01 -8.340588e-04 -2.946721e-03 3.600293e-03 3.203775e+01
535.002 3.064936e+01 2.614212e+01 -1.820647e-03 -2.849208e+01 2.812457e+01 -3.185801e-03 -3.114049e-03 2.467787e-03 3.203776e+01
536.002 4.179783e+01 -1.855121e+00 9.551698e-04 2.018940e+00 3.835355e+01 -2.894749e-03 -3.104000e-03 1.739447e-03 3.203778e+01
537.002 2.776004e+01 -2.873419e+01 2.147666e-03 3.131268e+01 2.547173e+01 -1.254316e-03 -2.679260e-03 1.170483e-03 3.203778e+01
538.002 -3.005155e+00 -3.829931e+01 1.845730e-03 4.173844e+01 -2.758301e+00 5.228607e-05 -1.933026e-03 4.956992e-04 3.203776e+01
539.002 -3.196018e+01 -2.478630e+01 1.160196e-03 2.701342e+01 -2.932653e+01 4.081494e-04 -1.232706e-03 -4.371525e-04 3.203775e+01
540.002 -4.165655e+01 3.663192e+00 9.761497e-04 -3.990165e+00 -3.822274e+01 3.907949e-04 -7.771184e-04 -1.354192e-03 3.203774e+01
541.002 -2.625058e+01 2.990527e+01 1.096134e-03 -3.258916e+01 -2.408538e+01 9.167061e-04 -2.835891e-04 -2.026790e-03 3.203776e+01
542.002 4.973065e+00 3.812634e+01 3.998110e-04 -4.154965e+01 4.565332e+00 1.971854e-03 3.701319e-04 -2.430371e-03 3.203779e+01
543.002 3.319963e+01 2.337402e+01 -1.641726e-03 -2.547356e+01 3.046484e+01 2.230997e-03 1.320618e-03 -2.562259e-03 3.203779e+01
544.002 4.142140e+01 -5.462940e+00 -3.836659e-03 5.952834e+00 3.800751e+01 3.622661e-04 2.706116e-03 -2.704249e-03 3.203775e+01
545.002 2.468264e+01 -3.100836e+01 -4.006346e-03 3.379290e+01 2.264678e+01 -3.269434e-03 4.317248e-03 -3.189219e-03 3.203774e+01
546.002 -6.929662e+00 -3.786760e+01 -9.907127e-04 4.126910e+01 -6.361071e+00 -6.333307e-03 5.687741e-03 -4.040508e-03 3.203776e+01
547.002 -3.436537e+01 -2.190836e+01 3.923546e-03 2.387744e+01 -3.153538e+01 -6.192396e-03 6.546678e-03 -5.013883e-03 3.203777e+01
548.002 -4.109345e+01 7.251854e+00 7.508367e-03 -7.901719e+00 -3.770771e+01 -2.071697e-03 6.832309e-03 -5.725791e-03 3.203776e+01
549.002 -2.305966e+01 3.204260e+01 6.794778e-03 -3.492003e+01 -2.115884e+01 3.786037e-03 6.729101e-03 -5.879325e-03 3.203774e+01
550.002 8.870195e+00 3.752504e+01 1.577100e-03 -4.089638e+01 8.140342e+00 7.319969e-03 6.574310e-03 -5.321749e-03 3.203773e+01
551.002 3.545517e+01 2.039436e+01 -5.032415e-03 -2.222848e+01 3.253429e+01 5.604761e-03 7.078873e-03 -4.115514e-03 3.203774e+01
552.002 4.067452e+01 -9.025984e+00 -8.413783e-03 9.833819e+00 3.732267e+01 -9.681002e-04 8.586778e-03 -2.879017e-03 3.203777e+01
553.002 2.138443e+01 -3.300698e+01 -5.477513e-03 3.596955e+01 1.962146e+01 -8.428330e-03 1.070210e-02 -2.114660e-03 3.203779e+01
554.002 -1.079137e+01 -3.709947e+01 2.704409e-03 4.043126e+01 -9.902765e+00 -1.141420e-02 1.286268e-02 -2.021277e-03 3.203777e+01
555.002 -3.646545e+01 -1.883641e+01 1.095909e-02 2.052947e+01 -3.346028e+01 -7.016442e-03 1.448722e-02 -2.529392e-03 3.203773e+01
556.002 -4.016549e+01 1.077787e+01 1.331512e-02 -1.174377e+01 -3.685429e+01 2.589767e-03 1.512612e-02 -3.167925e-03 3.203774e+01
557.002 -1.966224e+01 3.389695e+01 7.445062e-03 -3.693954e+01 -1.803980e+01 1.113908e-02 1.486979e-02 -3.281613e-03 3.203776e+01
558.002 1.268828e+01 3.659051e+01 -3.255264e-03 -3.987618e+01 1.164468e+01 1.251288e-02 1.431183e-02 -2.523131e-03 3.203777e+01
559.002 3.739336e+01 1.723625e+01 -1.164309e-02 -1.878469e+01 3.431265e+01 5.174253e-03 1.407571e-02 -9.782418e-04 3.203776e+01
560.002 3.956630e+01 -1.250434e+01 -1.159895e-02 1.362668e+01 3.630492e+01 -6.277894e-03 1.444008e-02 8.475202e-04 3.203774e+01
561.002 1.789663e+01 -3.471008e+01 -2.614778e-03 3.782725e+01 1.641972e+01 -1.400230e-02 1.539244e-02 2.558018e-03 3.203774e+01
562.002 -1.455751e+01 -3.599905e+01 9.564143e-03 3.923297e+01 -1.336033e+01 -1.233785e-02 1.684097e-02 3.787877e-03 3.203776e+01
563.002 -3.823858e+01 -1.559534e+01 1.666278e-02 1.699752e+01 -3.508910e+01 -1.723484e-03 1.818783e-02 4.385193e-03 3.203779e+01
564.002 -3.887795e+01 1.420523e+01 1.331720e-02 -1.547972e+01 -3.567439e+01 1.118364e-02 1.893340e-02 4.702395e-03 3.203779e+01
565.002 -1.609020e+01 3.544653e+01 1.004732e-03 -3.862995e+01 -1.476342e+01 1.757947e-02 1.905446e-02 5.120981e-03 3.203776e+01
566.002 1.639421e+01 3.532793e+01 -1.240172e-02 -3.850221e+01 1.504438e+01 1.253999e-02 1.875874e-02 5.877624e-03 3.203775e+01
567.002 3.899915e+01 1.392032e+01 -1.770956e-02 -1.517310e+01 3.578608e+01 -1.175335e-03 1.832885e-02 7.071236e-03 3.203776e+01
568.002 3.810356e+01 -1.587511e+01 -1.086602e-02 1.729825e+01 3.496335e+01 -1.456019e-02 1.811706e-02 8.543132e-03 3.203777e+01
569.002 1.424808e+01 -3.610472e+01 3.954156e-03 3.934594e+01 1.307313e+01 -1.840570e-02 1.819433e-02 9.984503e-03 3.203777e+01
570.002 -1.819341e+01 -3.457905e+01 1.683447e-02 3.768497e+01 -1.669467e+01 -9.667599e-03 1.830632e-02 1.112269e-02 3.203775e+01
571.002 -3.967237e+01 -1.221629e+01 1.876266e-02 1.331519e+01 -3.640271e+01 6.090035e-03 1.806357e-02 1.200930e-02 3.203774e+01
572.002 -3.724483e+01 1.750837e+01 8.045817e-03 -1.907858e+01 -3.417411e+01 1.825527e-02 1.757760e-02 1.297525e-02 3.203774e+01
573.002 -1.237386e+01 3.668216e+01 -8.472297e-03 -3.997506e+01 -1.135207e+01 1.840736e-02 1.707224e-02 1.409245e-02 3.203777e+01
574.002 1.995253e+01 3.375212e+01 -1.990445e-02 -3.678316e+01 1.830995e+01 5.975049e-03 1.664558e-02 1.541036e-02 3.203779e+01
575.002 4.025637e+01 1.048446e+01 -1.839274e-02 -1.142673e+01 3.693923e+01 -1.120070e-02 1.650918e-02 1.678063e-02 3.203777e+01
576.002 3.630251e+01 -1.910146e+01 -4.483022e-03 2.081626e+01 3.330965e+01 -2.181808e-02 1.666046e-02 1.782593e-02 3.203773e+01
577.002 1.047251e+01 -3.717668e+01 1.290543e-02 4.051549e+01 9.607163e+00 -1.860016e-02 1.671492e-02 1.833839e-02 3.203774e+01
578.002 -2.166734e+01 -3.284904e+01 2.223836e-02 3.580021e+01 -1.988421e+01 -3.426462e-03 1.629673e-02 1.844624e-02 3.203776e+01
579.002 -4.075050e+01 -8.727743e+00 1.718698e-02 9.513093e+00 -3.739373e+01 1.372122e-02 1.524705e-02 1.845258e-02 3.203776e+01
580.002 -3.527875e+01 2.065259e+01 9.933869e-04 -2.250650e+01 -3.237149e+01 2.139924e-02 1.363391e-02 1.873335e-02 3.203774e+01
581.002 -8.548328e+00 3.758845e+01 -1.556554e-02 -4.096473e+01 -7.842867e+00 1.433077e-02 1.170807e-02 1.948707e-02 3.203773e+01
582.002 2.333383e+01 3.187343e+01 -2.137770e-02 -3.473792e+01 2.141218e+01 -2.824651e-03 1.003928e-02 2.083872e-02 3.203772e+01
583.002 4.115480e+01 6.950948e+00 -1.258026e-02 -7.578010e+00 3.776397e+01 -1.865597e-02 9.309887e-03 2.238797e-02 3.203774e+01
584.002 3.417611e+01 -2.215963e+01 5.041980e-03 2.414738e+01 3.135941e+01 -2.282324e-02 9.422488e-03 2.348887e-02 3.203778e+01
585.002 6.604174e+00 -3.791751e+01 2.005235e-02 4.132195e+01 6.059162e+00 -1.270022e-02 9.864303e-03 2.381065e-02 3.203777e+01
586.002 -2.494806e+01 -3.082769e+01 2.280951e-02 3.359711e+01 -2.289250e+01 5.090915e-03 1.005932e-02 2.326331e-02 3.203774e+01
587.002 -4.146733e+01 -5.160796e+00 1.169361e-02 5.626222e+00 -3.804945e+01 1.901922e-02 9.454001e-03 2.213550e-02 3.203773e+01
588.002 -3.299824e+01 2.361586e+01 -5.872054e-03 -2.573467e+01 -3.027723e+01 2.018525e-02 7.841589e-03 2.107220e-02 3.203775e+01
589.002 -4.645599e+00 3.816155e+01 -1.834750e-02 -4.158760e+01 -4.260608e+00 8.175295e-03 5.661928e-03 2.061627e-02 3.203776e+01
590.002 2.650603e+01 2.971268e+01 -1.781637e-02 -3.238117e+01 2.432316e+01 -8.816232e-03 3.583732e-03 2.090704e-02 3.203776e+01
591.002 4.168626e+01 3.359973e+00 -5.030779e-03 -3.662407e+00 3.825093e+01 -1.957428e-02 2.114740e-03 2.159825e-02 3.203774e+01
592.002 3.174694e+01 -2.501771e+01 1.128256e-02 2.726399e+01 2.912917e+01 -1.727268e-02 1.333184e-03 2.219710e-02 3.203773e+01
593.002 2.676717e+00 -3.831959e+01 2.037356e-02 4.176130e+01 2.453664e+00 -3.941950e-03 1.259633e-03 2.235657e-02 3.203774e+01
594.002 -2.800589e+01 -2.852979e+01 1.677340e-02 3.109324e+01 -2.570022e+01 1.134154e-02 1.516474e-03 2.173312e-02 3.203777e+01
595.002 -4.181208e+01 -1.549003e+00 3.484888e-03 1.689592e+00 -3.836744e+01 1.886788e-02 1.438202e-03 2.049197e-02 3.203779e+01
596.002 -3.042360e+01 2.636520e+01 -1.060102e-02 -2.873237e+01 -2.791608e+01 1.444837e-02 7.883632e-04 1.907808e-02 3.203777e+01
597.002 -7.015967e-01 3.839253e+01 -1.670158e-02 -4.184131e+01 -6.426157e-01 1.654848e-03 -2.897506e-04 1.782464e-02 3.203775e+01
598.002 2.944342e+01 2.728406e+01 -1.163763e-02 -2.973655e+01 2.701822e+01 -1.093568e-02 -1.530969e-03 1.692539e-02 3.203776e+01
599.002 4.184551e+01 -2.655728e-01 4.870548e-04 2.866811e-01 3.839753e+01 -1.547141e-02 -2.559312e-03 1.636889e-02 3.203777e+01
600.002 2.903264e+01 -2.765489e+01 1.140882e-02 3.013652e+01 2.663963e+01 -9.831699e-03 -3.125620e-03 1.587417e-02 3.203778e+01
601.002 -1.274555e+00 -3.838061e+01 1.435402e-02 4.182714e+01 -1.170244e+00 1.464219e-03 -3.338781e-03 1.513979e-02 3.203776e+01
602.002 -3.081442e+01 -2.597910e+01 8.186482e-03 2.831349e+01 -2.827524e+01 1.074015e-02 -3.599944e-03 1.401622e-02 3.203775e+01
603.002 -4.178599e+01 2.077725e+00 -2.260632e-03 -2.262125e+00 -3.834166e+01 1.232136e-02 -4.079152e-03 1.280171e-02 3.203774e+01
604.002 -2.757724e+01 2.888251e+01 -9.921380e-03 -3.147437e+01 -2.530288e+01 6.115345e-03 -4.519681e-03 1.170951e-02 3.203776e+01
605.002 3.248554e+00 3.828269e+01 -1.051163e-02 -4.171990e+01 2.982775e+00 -3.007136e-03 -4.822829e-03 1.080971e-02 3.203780e+01
606.002 3.211656e+01 2.461531e+01 -4.809581e-03 -2.682629e+01 2.947090e+01 -9.136240e-03 -4.805601e-03 1.011949e-02 3.203779e+01
607.002 4.163241e+01 -3.884789e+00 2.722967e-03 4.232865e+00 3.820103e+01 -9.193531e-03 -4.306398e-03 9.344412e-03 3.203775e+01
608.002 2.606053e+01 -3.004428e+01 7.322410e-03 3.274202e+01 2.391104e+01 -4.316357e-03 -3.535144e-03 8.157775e-03 3.203774e+01
609.002 -5.215064e+00 -3.809856e+01 6.895969e-03 4.152054e+01 -4.787846e+00 1.583839e-03 -2.934613e-03 6.540633e-03 3.203776e+01
610.002 -3.334729e+01 -2.319534e+01 2.851717e-03 2.527975e+01 -3.060124e+01 4.732693e-03 -2.769116e-03 4.721137e-03 3.203777e+01
611.002 -4.138541e+01 5.684334e+00 -1.457708e-03 -6.193612e+00 -3.797560e+01 3.925919e-03 -3.116752e-03 3.089172e-03 3.203776e+01
612.002 -2.448568e+01 3.113908e+01 -3.353087e-03 -3.393545e+01 -2.246724e+01 6.896453e-04 -3.810613e-03 1.945550e-03 3.203774e+01
613.002 7.169428e+00 3.782985e+01 -2.383096e-03 -4.122857e+01 6.579935e+00 -2.329362e-03 -4.477821e-03 1.492906e-03 3.203773e+01
614.002 3.450444e+01 2.172379e+01 -1.536961e-04 -2.367724e+01 3.166217e+01 -3.354675e-03 -4.354604e-03 1.638847e-03 3.203774e+01
615.002 4.104672e+01 -7.472939e+00 1.406813e-03 8.141379e+00 3.766443e+01 -2.703887e-03 -3.158404e-03 1.747920e-03 3.203777e+01
616.002 2.285535e+01 -3.216620e+01 1.823383e-03 3.505335e+01 2.097134e+01 -1.891334e-03 -1.293270e-03 1.346997e-03 3.203779e+01
617.002 -9.108201e+00 -3.747759e+01 2.020727e-03 4.084347e+01 -8.358243e+00 -1.726972e-03 6.843210e-04 2.296336e-04 3.203776e+01
618.002 -3.558428e+01 -2.020542e+01 2.861021e-03 2.202159e+01 -3.265178e+01 -1.614003e-03 2.170215e-03 -1.514505e-03 3.203773e+01
619.002 -4.061722e+01 9.242907e+00 3.954787e-03 -1.007075e+01 -3.726893e+01 -4.853847e-04 2.710659e-03 -3.367976e-03 3.203775e+01
620.002 -2.117477e+01 3.312101e+01 3.961900e-03 -3.609372e+01 -1.942785e+01 1.776473e-03 2.444087e-03 -4.657763e-03 3.203777e+01
621.002 1.102640e+01 3.704131e+01 1.907556e-03 -4.036732e+01 1.011958e+01 3.828980e-03 1.980588e-03 -5.037044e-03 3.203777e+01
622.002 3.658362e+01 1.864215e+01 -1.550030e-03 -2.031681e+01 3.356951e+01 3.734457e-03 1.951091e-03 -4.609794e-03 3.203775e+01
623.002 4.009662e+01 -1.099055e+01 -4.084672e-03 1.197685e+01 3.679144e+01 7.597663e-04 2.619668e-03 -3.885303e-03 3.203774e+01
624.002 1.944741e+01 -3.400058e+01 -3.436319e-03 3.705383e+01 1.784262e+01 -3.623676e-03 4.011854e-03 -3.253537e-03 3.203774e+01
625.002 -1.292068e+01 -3.652139e+01 7.673907e-04 3.980197e+01 -1.185845e+01 -6.415119e-03 5.992180e-03 -3.123507e-03 3.203776e+01
626.002 -3.750202e+01 -1.703491e+01 6.258278e-03 1.856615e+01 -3.441327e+01 -4.951153e-03 7.890144e-03 -3.609124e-03 3.203779e+01
627.002 -3.948559e+01 1.271589e+01 9.095396e-03 -1.385678e+01 -3.623195e+01 7.853870e-04 9.210195e-03 -4.320593e-03 3.203779e+01
628.002 -1.767581e+01 3.480486e+01 6.444059e-03 -3.793071e+01 -1.621828e+01 7.393977e-03 9.935905e-03 -4.857505e-03 3.203776e+01
629.002 1.478605e+01 3.592048e+01 -8.292855e-04 -3.914795e+01 1.356892e+01 1.006905e-02 1.028016e-02 -4.952816e-03 3.203775e+01
630.002 3.833742e+01 1.539006e+01 -8.162116e-03 -1.677478e+01 3.517910e+01 6.185891e-03 1.056314e-02 -4.494050e-03 3.203777e+01
631.002 3.878708e+01 -1.441379e+01 -1.030401e-02 1.570576e+01 3.559074e+01 -2.341073e-03 1.116135e-02 -3.665223e-03 3.203778e+01
632.002 1.586494e+01 -3.553242e+01 -5.136939e-03 3.872232e+01 1.455689e+01 -9.975298e-03 1.213214e-02 -2.796389e-03 3.203777e+01
633.002 -1.661754e+01 -3.524056e+01 4.351270e-03 3.840599e+01 -1.524865e+01 -1.117627e-02 1.318429e-02 -2.182044e-03 3.203775e+01
634.002 -3.908707e+01 -1.371290e+01 1.173895e-02 1.494635e+01 -3.586573e+01 -4.532452e-03 1.391985e-02 -1.741749e-03 3.203774e+01
635.002 -3.800274e+01 1.607852e+01 1.162463e-02 -1.752015e+01 -3.486973e+01 5.873435e-03 1.445226e-02 -1.157889e-03 3.203775e+01
636.002 -1.401835e+01 3.618069e+01 3.389618e-03 -3.942841e+01 -1.286122e+01 1.301068e-02 1.494123e-02 -3.437580e-04 3.203778e+01
637.002 1.841246e+01 3.448132e+01 -7.985372e-03 -3.757776e+01 1.689664e+01 1.148785e-02 1.549102e-02 7.894807e-04 3.203780e+01
638.002 3.974881e+01 1.200486e+01 -1.477167e-02 -1.308370e+01 3.647341e+01 1.488231e-03 1.633643e-02 2.085017e-03 3.203777e+01
639.002 3.713325e+01 -1.770607e+01 -1.173907e-02 1.929540e+01 3.407187e+01 -1.075888e-02 1.746907e-02 3.162778e-03 3.203774e+01
640.002 1.214101e+01 -3.674710e+01 -1.883328e-04 4.004708e+01 1.113812e+01 -1.685656e-02 1.850116e-02 3.822304e-03 3.203775e+01
641.002 -2.016645e+01 -3.364425e+01 1.241680e-02 3.666657e+01 -1.850703e+01 -1.215262e-02 1.907299e-02 4.176916e-03 3.203777e+01
642.002 -4.032169e+01 -1.026864e+01 1.739828e-02 1.119215e+01 -3.700026e+01 7.019500e-04 1.900512e-02 4.521532e-03 3.203776e+01
643.002 -3.618040e+01 1.929453e+01 1.090560e-02 -2.102660e+01 -3.319878e+01 1.319098e-02 1.834631e-02 5.218443e-03 3.203775e+01
644.002 -1.023707e+01 3.723150e+01 -3.072739e-03 -4.057572e+01 -9.392289e+00 1.653779e-02 1.733225e-02 6.483766e-03 3.203773e+01
645.002 2.187557e+01 3.273258e+01 -1.511863e-02 -3.567416e+01 2.007433e+01 8.012368e-03 1.658417e-02 8.444700e-03 3.203773e+01
646.002 4.080568e+01 8.508545e+00 -1.682095e-02 -9.275391e+00 3.744387e+01 -7.015322e-03 1.674167e-02 1.065232e-02 3.203775e+01
647.002 3.514658e+01 -2.084211e+01 -6.478188e-03 2.271165e+01 3.225010e+01 -1.861420e-02 1.766162e-02 1.248453e-02 3.203778e+01
648.002 8.309388e+00 -3.763405e+01 9.531172e-03 4.101315e+01 7.623951e+00 -1.871988e-02 1.884701e-02 1.360471e-02 3.203777e+01
649.002 -2.353573e+01 -3.174895e+01 2.065037e-02 3.460125e+01 -2.159658e+01 -6.650750e-03 1.970763e-02 1.390787e-02 3.203774e+01
650.002 -4.119880e+01 -6.731546e+00 1.912768e-02 7.338225e+00 -3.780320e+01 9.997273e-03 1.966450e-02 1.370321e-02 3.203773e+01
651.002 -3.403538e+01 2.234210e+01 5.522373e-03 -2.434631e+01 -3.122908e+01 2.014831e-02 1.853728e-02 1.365550e-02 3.203775e+01
652.002 -6.363485e+00 3.795245e+01 -1.130292e-02 -4.135955e+01 -5.837109e+00 1.677482e-02 1.679248e-02 1.428999e-02 3.203776e+01
653.002 2.514266e+01 3.069429e+01 -2.007194e-02 -3.345087e+01 2.307199e+01 1.853293e-03 1.510319e-02 1.572731e-02 3.203776e+01
654.002 4.149896e+01 4.940738e+00 -1.465490e-02 -5.385202e+00 3.807895e+01 -1.473897e-02 1.396118e-02 1.758376e-02 3.203774e+01
655.002 3.284852e+01 -2.379036e+01 1.556799e-03 2.592621e+01 3.013987e+01 -2.175375e-02 1.345849e-02 1.937754e-02 3.203773e+01
656.002 4.403392e+00 -3.818522e+01 1.776682e-02 4.161460e+01 4.037966e+00 -1.432954e-02 1.363121e-02 2.071303e-02 3.203774e+01
657.002 -2.669450e+01 -2.956946e+01 2.318355e-02 3.222604e+01 -2.449694e+01 2.778510e-03 1.401805e-02 2.123329e-02 3.203777e+01
658.002 -4.170629e+01 -3.136342e+00 1.412963e-02 3.419308e+00 -3.827038e+01 1.845383e-02 1.394158e-02 2.113802e-02 3.203779e+01
659.002 -3.158716e+01 2.518675e+01 -3.627872e-03 -2.744817e+01 -2.898369e+01 2.244143e-02 1.318150e-02 2.086705e-02 3.203776e+01
660.002 -2.433297e+00 3.833299e+01 -1.857929e-02 -4.177642e+01 -2.231449e+00 1.206877e-02 1.187997e-02 2.076232e-02 3.203774e+01
661.002 2.818697e+01 2.837924e+01 -2.098018e-02 -3.093005e+01 2.586553e+01 -5.912080e-03 1.032007e-02 2.103555e-02 3.203775e+01
662.002 4.182143e+01 1.324483e+00 -9.363274e-03 -1.446116e+00 3.837565e+01 -1.969527e-02 8.929534e-03 2.165578e-02 3.203777e+01
663.002 3.025550e+01 -2.652812e+01 8.479159e-03 2.890863e+01 2.776187e+01 -2.032274e-02 7.965457e-03 2.230881e-02 3.203777e+01
664.002 4.583028e-01 -3.839609e+01 2.074761e-02 4.184411e+01 4.198673e-01 -7.591459e-03 7.305239e-03 2.265168e-02 3.203775e+01
665.002 -2.961576e+01 -2.712739e+01 1.943101e-02 2.956505e+01 -2.717543e+01 9.920531e-03 6.519975e-03 2.253299e-02 3.203774e+01
666.002 -4.184378e+01 4.886376e-01 5.679033e-03 -5.301490e-01 -3.839483e+01 2.060291e-02 5.472476e-03 2.225750e-02 3.203774e+01
667.002 -2.885666e+01 2.781018e+01 -1.121398e-02 -3.030557e+01 -2.647703e+01 1.769291e-02 4.386574e-03 2.201155e-02 3.203776e+01
668.002 1.518419e+00 3.837336e+01 -2.035589e-02 -4.181862e+01 1.395069e+00 3.515289e-03 3.338382e-03 2.189720e-02 3.203779e+01
669.002 3.097837e+01 2.581440e+01 -1.628043e-02 -2.813305e+01 2.842640e+01 -1.252592e-02 2.545764e-03 2.193177e-02 3.203778e+01
670.002 4.177201e+01 -2.299928e+00 -2.127701e-03 2.505568e+00 3.832906e+01 -2.026752e-02 2.182007e-03 2.180605e-02 3.203774e+01
671.002 2.739377e+01 -2.902863e+01 1.271129e-02 3.163495e+01 2.513435e+01 -1.525511e-02 2.035005e-03 2.119949e-02 3.203774e+01
672.002 -3.491481e+00 -3.826417e+01 1.883471e-02 4.170078e+01 -3.206345e+00 -1.370912e-03 1.691949e-03 2.009400e-02 3.203776e+01
673.002 -3.227200e+01 -2.444255e+01 1.290364e-02 2.663875e+01 -2.961458e+01 1.200470e-02 9.019235e-04 1.869824e-02 3.203777e+01
674.002 -4.160641e+01 4.107063e+00 -4.870324e-04 -4.474834e+00 -3.817834e+01 1.639643e-02 -4.164169e-04 1.739238e-02 3.203776e+01
675.002 -2.586975e+01 3.018216e+01 -1.227434e-02 -3.289263e+01 -2.373713e+01 9.580246e-03 -2.109217e-03 1.646827e-02 3.203774e+01
676.002 5.456313e+00 3.806983e+01 -1.501109e-02 -4.149004e+01 5.008187e+00 -3.305262e-03 -3.766420e-03 1.615710e-02 3.203773e+01
677.002 3.349451e+01 2.301603e+01 -7.683784e-03 -2.508544e+01 3.073569e+01 -1.353402e-02 -4.598498e-03 1.632671e-02 3.203774e+01
678.002 4.134855e+01 -5.907008e+00 4.165752e-03 6.434927e+00 3.794158e+01 -1.496507e-02 -4.377961e-03 1.633806e-02 3.203778e+01
679.002 2.428711e+01 -3.127023e+01 1.279381e-02 3.407703e+01 2.228523e+01 -7.706090e-03 -3.501114e-03 1.573913e-02 3.203779e+01
680.002 -7.409386e+00 -3.779144e+01 1.338065e-02 4.118563e+01 -6.799413e+00 2.807987e-03 -2.514690e-03 1.431387e-02 3.203776e+01
681.002 -3.464205e+01 -2.153981e+01 6.631857e-03 2.347598e+01 -3.178730e+01 9.837826e-03 -2.033391e-03 1.217222e-02 3.203773e+01
682.002 -4.099928e+01 7.692033e+00 -2.355067e-03 -8.380414e+00 -3.761969e+01 9.642331e-03 -2.493341e-03 9.866701e-03 3.203775e+01
683.002 -2.265100e+01 3.228824e+01 -7.758873e-03 -3.518599e+01 -2.078262e+01 3.442083e-03 -3.702841e-03 8.068208e-03 3.203777e+01
684.002 9.345606e+00 3.742856e+01 -6.847156e-03 -4.078925e+01 8.577121e+00 -3.968997e-03 -5.038672e-03 7.113402e-03 3.203777e+01
685.002 3.571115e+01 2.001604e+01 -1.262679e-03 -2.181410e+01 3.276880e+01 -7.811173e-03 -5.868468e-03 6.870707e-03 3.203775e+01
686.002 4.055816e+01 -9.457971e+00 4.746201e-03 1.030648e+01 3.721486e+01 -6.319556e-03 -5.938405e-03 6.839323e-03 3.203774e+01
687.002 2.096482e+01 -3.323282e+01 7.371190e-03 3.621685e+01 1.923492e+01 -1.453438e-03 -5.176311e-03 6.629560e-03 3.203774e+01
688.002 -1.126169e+01 -3.698111e+01 5.789823e-03 4.030271e+01 -1.033620e+01 3.030147e-03 -3.771841e-03 5.797319e-03 3.203777e+01
689.002 -3.670114e+01 -1.844528e+01 2.149511e-03 2.010296e+01 -3.367839e+01 4.633368e-03 -2.443130e-03 4.279132e-03 3.203780e+01
690.002 -4.002552e+01 1.120475e+01 -7.773896e-04 -1.221007e+01 -3.672734e+01 3.490243e-03 -1.659608e-03 2.492012e-03 3.203779e+01
691.002 -1.923111e+01 3.410353e+01 -1.715232e-03 -3.716642e+01 -1.764529e+01 1.417765e-03 -1.422982e-03 8.502689e-04 3.203775e+01
692.002 1.315252e+01 3.645144e+01 -1.235959e-03 -3.972655e+01 1.207021e+01 3.574990e-05 -1.509354e-03 -3.509720e-04 3.203775e+01
693.002 3.760993e+01 1.683344e+01 -6.335250e-04 -1.834770e+01 3.451179e+01 -3.629167e-04 -1.551664e-03 -9.918315e-04 3.203777e+01
694.002 3.940408e+01 -1.292771e+01 -5.646495e-04 1.408632e+01 3.615709e+01 -5.651151e-04 -1.155289e-03 -1.282203e-03 3.203778e+01
695.002 1.745461e+01 -3.489915e+01 -5.109625e-04 3.803230e+01 1.601568e+01 -1.299351e-03 -2.787437e-04 -1.566861e-03 3.203777e+01
696.002 -1.501315e+01 -3.584162e+01 3.971282e-04 3.906116e+01 -1.377648e+01 -2.187990e-03 7.504712e-04 -2.146396e-03 3.203775e+01
697.002 -3.843472e+01 -1.518599e+01 2.197471e-03 1.655188e+01 -3.526727e+01 -2.068211e-03 1.550864e-03 -2.895106e-03 3.203774e+01
698.002 -3.869548e+01 1.462109e+01 3.731563e-03 -1.593167e+01 -3.550557e+01 -1.433943e-04 2.251130e-03 -3.512827e-03 3.203775e+01
