# t C_xx C_xy C_xz C_yx C_yy C_yz C_zx C_zy C_zz 
1145.002 3.228807e-01 -3.056093e-02 -1.634596e-03 5.123564e-02 1.924874e-01 -2.235737e-03 4.138329e-03 2.497491e-03 1.586315e-01
1146.002 3.051559e-01 -6.994211e-02 -1.138068e-03 1.172984e-01 1.819192e-01 -2.270077e-03 3.957259e-03 2.201210e-03 1.586352e-01
1147.002 2.743958e-01 -1.059675e-01 -6.405892e-04 1.777325e-01 1.635797e-01 -2.180717e-03 3.640890e-03 1.920504e-03 1.586390e-01
1148.002 2.323095e-01 -1.371460e-01 -1.751329e-04 2.300381e-01 1.384883e-01 -1.970406e-03 3.203052e-03 1.668675e-03 1.586429e-01
1149.002 1.810690e-01 -1.622878e-01 2.300939e-04 2.722160e-01 1.079408e-01 -1.651628e-03 2.661737e-03 1.459290e-03 1.586469e-01
1150.002 1.231429e-01 -1.805542e-01 5.453186e-04 3.028593e-01 7.341150e-02 -1.254989e-03 2.064539e-03 1.301273e-03 1.586506e-01
1151.002 6.104665e-02 -1.914793e-01 7.531631e-04 3.211895e-01 3.639729e-02 -8.199110e-04 1.463032e-03 1.197055e-03 1.586530e-01
1152.002 -2.741465e-03 -1.949003e-01 8.527008e-04 3.269311e-01 -1.626644e-03 -3.850774e-04 9.016006e-04 1.143796e-03 1.586541e-01
1153.002 -6.577078e-02 -1.909238e-01 8.556888e-04 3.202595e-01 -3.920013e-02 1.496753e-05 4.183482e-04 1.133889e-03 1.586548e-01
1154.002 -1.257173e-01 -1.799257e-01 7.841487e-04 3.018031e-01 -7.493543e-02 3.538065e-04 4.339210e-05 1.156800e-03 1.586556e-01
1155.002 -1.805547e-01 -1.624975e-01 6.688493e-04 2.725584e-01 -1.076247e-01 6.117380e-04 -1.938352e-04 1.200306e-03 1.586562e-01
1156.002 -2.285585e-01 -1.393794e-01 5.423009e-04 2.337698e-01 -1.362414e-01 7.847366e-04 -2.786603e-04 1.250686e-03 1.586563e-01
1157.002 -2.682536e-01 -1.114356e-01 4.376989e-04 1.868886e-01 -1.599068e-01 8.790554e-04 -1.987166e-04 1.293927e-03 1.586562e-01
1158.002 -2.984072e-01 -7.965216e-02 3.805550e-04 1.335678e-01 -1.778863e-01 9.111173e-04 4.481529e-05 1.313099e-03 1.586562e-01
1159.002 -3.180668e-01 -4.511602e-02 3.758107e-04 7.563288e-02 -1.896116e-01 9.091442e-04 4.153935e-04 1.294063e-03 1.586564e-01
1160.002 -3.265843e-01 -9.011667e-03 4.225402e-04 1.506970e-02 -1.946979e-01 8.989500e-04 8.800236e-04 1.227697e-03 1.586570e-01
1161.002 -3.236633e-01 2.744237e-02 5.167102e-04 -4.608072e-02 -1.929663e-01 9.011345e-04 1.411525e-03 1.106836e-03 1.586573e-01
1162.002 -3.093276e-01 6.305233e-02 6.440582e-04 -1.058118e-01 -1.844284e-01 9.319107e-04 1.972158e-03 9.274964e-04 1.586566e-01
1163.002 -2.839148e-01 9.660284e-02 7.843530e-04 -1.620826e-01 -1.692856e-01 9.996024e-04 2.518672e-03 6.892598e-04 1.586552e-01
1164.002 -2.481570e-01 1.268592e-01 9.168057e-04 -2.128222e-01 -1.479763e-01 1.102601e-03 3.006468e-03 3.955310e-04 1.586539e-01
1165.002 -2.031975e-01 1.526620e-01 1.026578e-03 -2.560902e-01 -1.211818e-01 1.234288e-03 3.400665e-03 5.489587e-05 1.586527e-01
1166.002 -1.505114e-01 1.730041e-01 1.104873e-03 -2.901990e-01 -8.977956e-02 1.385408e-03 3.675617e-03 -3.210478e-04 1.586509e-01
1167.002 -9.187541e-02 1.870410e-01 1.146235e-03 -3.137321e-01 -5.482762e-02 1.545535e-03 3.813400e-03 -7.174034e-04 1.586488e-01
1168.002 -2.936773e-02 1.941164e-01 1.150623e-03 -3.255881e-01 -1.756468e-02 1.709895e-03 3.815183e-03 -1.118755e-03 1.586466e-01
1169.002 3.467724e-02 1.938132e-01 1.119557e-03 -3.250691e-01 2.061684e-02 1.867601e-03 3.674317e-03 -1.510506e-03 1.586445e-01
1170.002 9.774861e-02 1.860047e-01 1.056026e-03 -3.119618e-01 5.822096e-02 2.007624e-03 3.389692e-03 -1.874821e-03 1.586430e-01
1171.002 1.572857e-01 1.708894e-01 9.617027e-04 -2.865969e-01 9.371876e-02 2.131709e-03 2.991097e-03 -2.195280e-03 1.586422e-01
1172.002 2.108860e-01 1.489649e-01 8.339631e-04 -2.498140e-01 1.256766e-01 2.242836e-03 2.517106e-03 -2.459855e-03 1.586410e-01
1173.002 2.563438e-01 1.210033e-01 6.675237e-04 -2.029096e-01 1.527811e-01 2.338277e-03 2.005958e-03 -2.660716e-03 1.586396e-01
1174.002 2.916858e-01 8.807198e-02 4.573788e-04 -1.476724e-01 1.738571e-01 2.410560e-03 1.496701e-03 -2.795026e-03 1.586388e-01
1175.002 3.153303e-01 5.151087e-02 2.005359e-04 -8.634457e-02 1.879610e-01 2.447718e-03 1.028168e-03 -2.864444e-03 1.586388e-01
1176.002 3.262362e-01 1.281023e-02 -1.066380e-04 -2.142629e-02 1.944701e-01 2.434645e-03 6.431423e-04 -2.875065e-03 1.586391e-01
1177.002 3.239037e-01 -2.646771e-02 -4.592085e-04 4.446007e-02 1.930862e-01 2.351207e-03 3.739063e-04 -2.837191e-03 1.586393e-01
1178.002 3.083679e-01 -6.472497e-02 -8.476326e-04 1.086332e-01 1.838306e-01 2.174810e-03 2.537209e-04 -2.764526e-03 1.586396e-01
1179.002 2.802178e-01 -1.003780e-01 -1.250073e-03 1.684376e-01 1.670557e-01 1.887075e-03 2.988837e-04 -2.676474e-03 1.586401e-01
1180.002 2.405938e-01 -1.319411e-01 -1.625831e-03 2.213793e-01 1.434405e-01 1.483136e-03 4.895696e-04 -2.591151e-03 1.586406e-01
1181.002 1.911602e-01 -1.580911e-01 -1.936670e-03 2.652368e-01 1.139795e-01 9.680338e-04 8.087890e-04 -2.523340e-03 1.586414e-01
1182.002 1.339751e-01 -1.777653e-01 -2.149905e-03 2.982310e-01 7.989970e-02 3.563124e-04 1.239226e-03 -2.486530e-03 1.586415e-01
1183.002 7.133281e-02 -1.901906e-01 -2.235460e-03 3.190647e-01 4.256490e-02 -3.236105e-04 1.748430e-03 -2.491062e-03 1.586401e-01
1184.002 5.762313e-03 -1.948629e-01 -2.172506e-03 3.268896e-01 3.481407e-03 -1.030753e-03 2.293861e-03 -2.543582e-03 1.586375e-01
1185.002 -6.000391e-02 -1.915914e-01 -1.955907e-03 3.213816e-01 -3.572097e-02 -1.715643e-03 2.826239e-03 -2.646159e-03 1.586346e-01
1186.002 -1.232407e-01 -1.805345e-01 -1.596087e-03 3.028099e-01 -7.341633e-02 -2.333395e-03 3.304456e-03 -2.794239e-03 1.586313e-01
1187.002 -1.814095e-01 -1.621657e-01 -1.116481e-03 2.719728e-01 -1.080925e-01 -2.847141e-03 3.694551e-03 -2.979494e-03 1.586274e-01
1188.002 -2.321981e-01 -1.372355e-01 -5.492092e-04 2.301320e-01 -1.383718e-01 -3.228440e-03 3.969630e-03 -3.189432e-03 1.586230e-01
1189.002 -2.735659e-01 -1.067585e-01 7.155197e-05 1.789899e-01 -1.630383e-01 -3.464166e-03 4.121820e-03 -3.410691e-03 1.586189e-01
1190.002 -3.038422e-01 -7.198593e-02 7.023555e-04 1.206468e-01 -1.810948e-01 -3.547579e-03 4.132346e-03 -3.629762e-03 1.586155e-01
1191.002 -3.218174e-01 -3.436247e-02 1.299665e-03 5.752804e-02 -1.918206e-01 -3.482903e-03 3.989096e-03 -3.828709e-03 1.586135e-01
1192.002 -3.268268e-01 4.542298e-03 1.836742e-03 -7.737622e-03 -1.948188e-01 -3.288586e-03 3.714432e-03 -3.990438e-03 1.586132e-01
1193.002 -3.187724e-01 4.317150e-02 2.297147e-03 -7.253742e-02 -1.900273e-01 -2.986510e-03 3.341713e-03 -4.102020e-03 1.586135e-01
1194.002 -2.980570e-01 8.000845e-02 2.667958e-03 -1.343242e-01 -1.776855e-01 -2.597842e-03 2.904448e-03 -4.154680e-03 1.586143e-01
1195.002 -2.656010e-01 1.135817e-01 2.939971e-03 -1.906289e-01 -1.583437e-01 -2.143895e-03 2.437674e-03 -4.144094e-03 1.586164e-01
1196.002 -2.228465e-01 1.425542e-01 3.107939e-03 -2.392130e-01 -1.328633e-01 -1.644842e-03 1.978302e-03 -4.069701e-03 1.586199e-01
1197.002 -1.716231e-01 1.658415e-01 3.172566e-03 -2.782604e-01 -1.023337e-01 -1.114999e-03 1.570037e-03 -3.935230e-03 1.586238e-01
1198.002 -1.140188e-01 1.826286e-01 3.132481e-03 -3.064043e-01 -6.799818e-02 -5.680408e-04 1.248447e-03 -3.748845e-03 1.586277e-01
1199.002 -5.231682e-02 1.923639e-01 2.985831e-03 -3.227191e-01 -3.121783e-02 -1.402378e-05 1.050795e-03 -3.522344e-03 1.586314e-01
1200.002 1.107132e-02 1.947739e-01 2.730151e-03 -3.267452e-01 6.568720e-03 5.318999e-04 9.991989e-04 -3.272899e-03 1.586351e-01
1201.002 7.371436e-02 1.898766e-01 2.364605e-03 -3.185139e-01 4.391318e-02 1.040739e-03 1.084652e-03 -3.016844e-03 1.586385e-01
1202.002 1.332537e-01 1.779811e-01 1.894463e-03 -2.985403e-01 7.940895e-02 1.487105e-03 1.301521e-03 -2.768386e-03 1.586418e-01
1203.002 1.875743e-01 1.596451e-01 1.330667e-03 -2.677626e-01 1.117931e-01 1.849764e-03 1.643101e-03 -2.541296e-03 1.586441e-01
1204.002 2.348602e-01 1.356062e-01 6.915192e-04 -2.274225e-01 1.399852e-01 2.105459e-03 2.088079e-03 -2.347505e-03 1.586447e-01
1205.002 2.735354e-01 1.067746e-01 4.906140e-06 -1.790468e-01 1.630473e-01 2.232839e-03 2.603910e-03 -2.196476e-03 1.586441e-01
1206.002 3.023040e-01 7.423492e-02 -6.912672e-04 -1.244511e-01 1.802078e-01 2.217697e-03 3.148784e-03 -2.094038e-03 1.586429e-01
1207.002 3.202593e-01 3.916672e-02 -1.358329e-03 -6.561402e-02 1.909239e-01 2.058474e-03 3.685109e-03 -2.040585e-03 1.586411e-01
1208.002 3.268743e-01 2.768348e-03 -1.958113e-03 -4.549093e-03 1.948802e-01 1.765470e-03 4.176232e-03 -2.033295e-03 1.586384e-01
1209.002 3.219458e-01 -3.374837e-02 -2.456222e-03 5.670910e-02 1.919549e-01 1.358686e-03 4.589576e-03 -2.065256e-03 1.586350e-01
1210.002 3.055887e-01 -6.915429e-02 -2.829134e-03 1.160980e-01 1.822168e-01 8.672421e-04 4.904906e-03 -2.128330e-03 1.586317e-01
1211.002 2.782573e-01 -1.022270e-01 -3.053064e-03 1.715681e-01 1.659350e-01 3.309068e-04 5.085887e-03 -2.212471e-03 1.586291e-01
1212.002 2.407647e-01 -1.317772e-01 -3.116148e-03 2.211223e-01 1.435940e-01 -2.056568e-04 5.104631e-03 -2.301382e-03 1.586279e-01
1213.002 1.942860e-01 -1.566928e-01 -3.029856e-03 2.628990e-01 1.158958e-01 -7.042701e-04 4.967228e-03 -2.377644e-03 1.586284e-01
1214.002 1.402667e-01 -1.760081e-01 -2.815915e-03 2.952820e-01 8.369880e-02 -1.133894e-03 4.689886e-03 -2.425685e-03 1.586295e-01
1215.002 8.042747e-02 -1.888852e-01 -2.499786e-03 3.168647e-01 4.802697e-02 -1.469197e-03 4.291126e-03 -2.431269e-03 1.586312e-01
1216.002 1.685383e-02 -1.946330e-01 -2.111327e-03 3.264858e-01 1.012340e-02 -1.692259e-03 3.796141e-03 -2.381955e-03 1.586342e-01
1217.002 -4.803372e-02 -1.927936e-01 -1.682363e-03 3.233776e-01 -2.856568e-02 -1.795502e-03 3.240661e-03 -2.267577e-03 1.586382e-01
1218.002 -1.116632e-01 -1.832032e-01 -1.241909e-03 3.072695e-01 -6.650637e-02 -1.785340e-03 2.674610e-03 -2.082563e-03 1.586424e-01
1219.002 -1.714033e-01 -1.660032e-01 -8.136959e-04 2.784014e-01 -1.021305e-01 -1.670530e-03 2.143782e-03 -1.826751e-03 1.586460e-01
1220.002 -2.246144e-01 -1.416658e-01 -4.130241e-04 2.375667e-01 -1.338642e-01 -1.465616e-03 1.701715e-03 -1.505296e-03 1.586490e-01
1221.002 -2.687602e-01 -1.110298e-01 -5.320830e-05 1.861712e-01 -1.601944e-01 -1.183714e-03 1.390183e-03 -1.132300e-03 1.586513e-01
1222.002 -3.015920e-01 -7.529836e-02 2.454775e-04 1.262356e-01 -1.797800e-01 -8.309443e-04 1.218666e-03 -7.246880e-04 1.586531e-01
1223.002 -3.213246e-01 -3.602029e-02 4.692224e-04 6.035503e-02 -1.915567e-01 -4.200233e-04 1.201544e-03 -3.002738e-04 1.586545e-01
1224.002 -3.268312e-01 5.032609e-03 6.099903e-04 -8.501349e-03 -1.948499e-01 3.181446e-05 1.349939e-03 1.198398e-04 1.586549e-01
1225.002 -3.176951e-01 4.599810e-02 6.572839e-04 -7.720591e-02 -1.894087e-01 5.064767e-04 1.653624e-03 5.143176e-04 1.586536e-01
1226.002 -2.942312e-01 8.495966e-02 6.008375e-04 -1.425430e-01 -1.754214e-01 9.811622e-04 2.085823e-03 8.635639e-04 1.586513e-01
1227.002 -2.575562e-01 1.200449e-01 4.348144e-04 -2.013748e-01 -1.535566e-01 1.426069e-03 2.605712e-03 1.151730e-03 1.586488e-01
1228.002 -2.095230e-01 1.496174e-01 1.650887e-04 -2.509621e-01 -1.249188e-01 1.810073e-03 3.171140e-03 1.369787e-03 1.586461e-01
1229.002 -1.525179e-01 1.723994e-01 -1.923448e-04 -2.891630e-01 -9.092918e-02 2.102577e-03 3.736893e-03 1.514316e-03 1.586429e-01
1230.002 -8.929737e-02 1.874985e-01 -6.125885e-04 -3.144814e-01 -5.323159e-02 2.277660e-03 4.259536e-03 1.588518e-03 1.586395e-01
1231.002 -2.284555e-02 1.944325e-01 -1.060657e-03 -3.261078e-01 -1.360651e-02 2.320616e-03 4.706399e-03 1.599173e-03 1.586366e-01
1232.002 4.381314e-02 1.931469e-01 -1.497063e-03 -3.239523e-01 2.614143e-02 2.217840e-03 5.030458e-03 1.557531e-03 1.586348e-01
1233.002 1.077918e-01 1.840001e-01 -1.879297e-03 -3.086134e-01 6.429039e-02 1.968948e-03 5.195764e-03 1.482045e-03 1.586347e-01
1234.002 1.665421e-01 1.677067e-01 -2.168626e-03 -2.812873e-01 9.931805e-02 1.597553e-03 5.198686e-03 1.392302e-03 1.586361e-01
1235.002 2.180156e-01 1.452193e-01 -2.335781e-03 -2.435757e-01 1.300034e-01 1.137591e-03 5.046182e-03 1.305754e-03 1.586381e-01
1236.002 2.606079e-01 1.176546e-01 -2.361953e-03 -1.973502e-01 1.553917e-01 6.269020e-04 4.749394e-03 1.237622e-03 1.586405e-01
1237.002 2.931357e-01 8.626161e-02 -2.240148e-03 -1.447011e-01 1.747797e-01 1.065426e-04 4.326297e-03 1.200712e-03 1.586438e-01
1238.002 3.148962e-01 5.234177e-02 -1.978494e-03 -8.780588e-02 1.877478e-01 -3.828599e-04 3.806314e-03 1.205682e-03 1.586476e-01
1239.002 3.256480e-01 1.713110e-02 -1.600948e-03 -2.873972e-02 1.941522e-01 -8.057662e-04 3.232188e-03 1.258644e-03 1.586508e-01
1240.002 3.254863e-01 -1.822683e-02 -1.137082e-03 3.057708e-02 1.940508e-01 -1.138432e-03 2.645087e-03 1.361601e-03 1.586529e-01
1241.002 3.147581e-01 -5.266776e-02 -6.248788e-04 8.835741e-02 1.876519e-01 -1.369751e-03 2.096180e-03 1.512519e-03 1.586537e-01
1242.002 2.940255e-01 -8.519983e-02 -9.703962e-05 1.429376e-01 1.752918e-01 -1.498609e-03 1.623470e-03 1.703553e-03 1.586535e-01
1243.002 2.640400e-01 -1.149121e-01 4.272762e-04 1.927862e-01 1.574181e-01 -1.529325e-03 1.240939e-03 1.926986e-03 1.586526e-01
1244.002 2.257345e-01 -1.409622e-01 9.270553e-04 2.364884e-01 1.345887e-01 -1.474673e-03 9.738685e-04 2.174581e-03 1.586514e-01
1245.002 1.801634e-01 -1.626103e-01 1.385728e-03 2.728064e-01 1.074307e-01 -1.351573e-03 8.456369e-04 2.435147e-03 1.586494e-01
1246.002 1.284644e-01 -1.791975e-01 1.797522e-03 3.006329e-01 7.661812e-02 -1.172866e-03 8.617591e-04 2.696381e-03 1.586462e-01
1247.002 7.196532e-02 -1.900966e-01 2.161218e-03 3.189129e-01 4.294111e-02 -9.456843e-04 1.014560e-03 2.945308e-03 1.586425e-01
1248.002 1.228568e-02 -1.947445e-01 2.474818e-03 3.266993e-01 7.366215e-03 -6.711862e-04 1.284193e-03 3.168655e-03 1.586393e-01
1249.002 -4.872290e-02 -1.927120e-01 2.733080e-03 3.232761e-01 -2.900200e-02 -3.512703e-04 1.648788e-03 3.354906e-03 1.586361e-01
1250.002 -1.090410e-01 -1.837351e-01 2.926359e-03 3.082042e-01 -6.496092e-02 1.377884e-05 2.077611e-03 3.493726e-03 1.586327e-01
1251.002 -1.664587e-01 -1.677463e-01 3.041427e-03 2.813724e-01 -9.919360e-02 4.215648e-04 2.536077e-03 3.578336e-03 1.586293e-01
1252.002 -2.185801e-01 -1.449395e-01 3.063688e-03 2.431063e-01 -1.302721e-01 8.595323e-04 2.995537e-03 3.603432e-03 1.586263e-01
1253.002 -2.629270e-01 -1.158380e-01 2.970888e-03 1.942849e-01 -1.567172e-01 1.314426e-03 3.404099e-03 3.566302e-03 1.586241e-01
1254.002 -2.970903e-01 -8.134937e-02 2.744220e-03 1.364309e-01 -1.770930e-01 1.762738e-03 3.712871e-03 3.473479e-03 1.586234e-01
1255.002 -3.189507e-01 -4.277728e-02 2.383232e-03 7.172635e-02 -1.901346e-01 2.165461e-03 3.902437e-03 3.336120e-03 1.586243e-01
1256.002 -3.269052e-01 -1.719427e-03 1.899635e-03 2.853366e-03 -1.948830e-01 2.481723e-03 3.959446e-03 3.167250e-03 1.586256e-01
1257.002 -3.199666e-01 3.997386e-02 1.315828e-03 -6.708174e-02 -1.907496e-01 2.674725e-03 3.873828e-03 2.982672e-03 1.586274e-01
1258.002 -2.979283e-01 8.023647e-02 6.678937e-04 -1.346128e-01 -1.776133e-01 2.714524e-03 3.646334e-03 2.799688e-03 1.586303e-01
1259.002 -2.615262e-01 1.169454e-01 4.479739e-06 -1.961837e-01 -1.559144e-01 2.584984e-03 3.293583e-03 2.635516e-03 1.586340e-01
1260.002 -2.124053e-01 1.481574e-01 -6.186690e-04 -2.485364e-01 -1.266323e-01 2.290161e-03 2.849697e-03 2.504051e-03 1.586374e-01
1261.002 -1.529822e-01 1.722442e-01 -1.152813e-03 -2.889392e-01 -9.120693e-02 1.851681e-03 2.351754e-03 2.414620e-03 1.586400e-01
1262.002 -8.630282e-02 1.879876e-01 -1.558410e-03 -3.153473e-01 -5.145416e-02 1.311548e-03 1.851043e-03 2.370628e-03 1.586416e-01
1263.002 -1.584680e-02 1.946728e-01 -1.813330e-03 -3.265618e-01 -9.449707e-03 7.182931e-04 1.389365e-03 2.366699e-03 1.586426e-01
1264.002 5.474670e-02 1.921494e-01 -1.915058e-03 -3.223302e-01 3.263748e-02 1.149971e-04 9.871595e-04 2.394939e-03 1.586432e-01
1265.002 1.219629e-01 1.808308e-01 -1.876765e-03 -3.033427e-01 7.271030e-02 -4.506608e-04 6.753345e-04 2.444797e-03 1.586440e-01
1266.002 1.827543e-01 1.616045e-01 -1.726578e-03 -2.710924e-01 1.089504e-01 -9.379188e-04 4.813651e-04 2.501953e-03 1.586443e-01
1267.002 2.346703e-01 1.356975e-01 -1.501122e-03 -2.276401e-01 1.398990e-01 -1.323621e-03 4.165172e-04 2.550613e-03 1.586440e-01
1268.002 2.758614e-01 1.045929e-01 -1.238298e-03 -1.754716e-01 1.644548e-01 -1.600007e-03 4.788012e-04 2.574789e-03 1.586439e-01
1269.002 3.051558e-01 6.993209e-02 -9.709522e-04 -1.173339e-01 1.819191e-01 -1.772686e-03 6.523921e-04 2.560671e-03 1.586448e-01
1270.002 3.221094e-01 3.333724e-02 -7.281479e-04 -5.594863e-02 1.920255e-01 -1.855699e-03 9.201625e-04 2.499099e-03 1.586462e-01
1271.002 3.268714e-01 -3.702574e-03 -5.285975e-04 6.184254e-03 1.948630e-01 -1.869411e-03 1.257958e-03 2.384048e-03 1.586474e-01
1272.002 3.200241e-01 -3.985798e-02 -3.831446e-04 6.683424e-02 1.907796e-01 -1.837035e-03 1.642564e-03 2.213390e-03 1.586485e-01
1273.002 3.024746e-01 -7.396947e-02 -2.967155e-04 1.240567e-01 1.803177e-01 -1.780268e-03 2.052715e-03 1.985796e-03 1.586495e-01
1274.002 2.753618e-01 -1.050677e-01 -2.566958e-04 1.762253e-01 1.641563e-01 -1.713268e-03 2.442315e-03 1.703788e-03 1.586505e-01
1275.002 2.399747e-01 -1.323615e-01 -2.494470e-04 2.220109e-01 1.430655e-01 -1.644606e-03 2.772407e-03 1.376046e-03 1.586519e-01
1276.002 1.976601e-01 -1.552407e-01 -2.693800e-04 2.603918e-01 1.178493e-01 -1.582361e-03 3.026682e-03 1.012629e-03 1.586533e-01
1277.002 1.497059e-01 -1.732602e-01 -3.097569e-04 2.906214e-01 8.927149e-02 -1.531170e-03 3.190662e-03 6.240144e-04 1.586539e-01
1278.002 9.738050e-02 -1.860496e-01 -3.628614e-04 3.120745e-01 5.808680e-02 -1.491640e-03 3.249793e-03 2.213641e-04 1.586538e-01
1279.002 4.203838e-02 -1.932834e-01 -4.232173e-04 3.242011e-01 2.510230e-02 -1.462512e-03 3.193658e-03 -1.835406e-04 1.586540e-01
1280.002 -1.487399e-02 -1.947073e-01 -4.868314e-04 3.265757e-01 -8.818200e-03 -1.445183e-03 3.023070e-03 -5.775257e-04 1.586544e-01
1281.002 -7.188110e-02 -1.901499e-01 -5.487031e-04 3.189144e-01 -4.279676e-02 -1.446521e-03 2.753767e-03 -9.479859e-04 1.586544e-01
1282.002 -1.274292e-01 -1.795160e-01 -6.002270e-04 3.010594e-01 -7.590900e-02 -1.470257e-03 2.403375e-03 -1.282931e-03 1.586537e-01
1283.002 -1.798104e-01 -1.628163e-01 -6.265770e-04 2.730303e-01 -1.071379e-01 -1.522612e-03 2.006457e-03 -1.571722e-03 1.586525e-01
1284.002 -2.271449e-01 -1.402295e-01 -6.128309e-04 2.351274e-01 -1.353622e-01 -1.601778e-03 1.592655e-03 -1.808944e-03 1.586511e-01
1285.002 -2.674404e-01 -1.121620e-01 -5.496580e-04 1.880356e-01 -1.593944e-01 -1.692554e-03 1.175823e-03 -1.989573e-03 1.586498e-01
1286.002 -2.986802e-01 -7.931916e-02 -4.239373e-04 1.329364e-01 -1.780322e-01 -1.779991e-03 7.907393e-04 -2.109986e-03 1.586492e-01
1287.002 -3.190151e-01 -4.269541e-02 -2.242211e-04 7.149691e-02 -1.901693e-01 -1.844843e-03 4.784502e-04 -2.172422e-03 1.586485e-01
1288.002 -3.268806e-01 -3.543832e-03 4.975192e-05 5.823925e-03 -1.948713e-01 -1.859529e-03 2.683608e-04 -2.183476e-03 1.586475e-01
1289.002 -3.211065e-01 3.657917e-02 3.854899e-04 -6.146994e-02 -1.914404e-01 -1.794253e-03 1.817108e-04 -2.154105e-03 1.586467e-01
1290.002 -3.011395e-01 7.583025e-02 7.565508e-04 -1.272955e-01 -1.795486e-01 -1.624284e-03 2.290030e-04 -2.099723e-03 1.586467e-01
1291.002 -2.672275e-01 1.122431e-01 1.129328e-03 -1.883589e-01 -1.593423e-01 -1.333014e-03 4.154898e-04 -2.037608e-03 1.586470e-01
1292.002 -2.204474e-01 1.438981e-01 1.462840e-03 -2.414408e-01 -1.314615e-01 -9.167857e-04 7.325115e-04 -1.986028e-03 1.586467e-01
1293.002 -1.626963e-01 1.690344e-01 1.714312e-03 -2.835878e-01 -9.703679e-02 -3.853590e-04 1.163466e-03 -1.961401e-03 1.586455e-01
1294.002 -9.665487e-02 1.861804e-01 1.846968e-03 -3.123306e-01 -5.766694e-02 2.379416e-04 1.686474e-03 -1.979968e-03 1.586436e-01
1295.002 -2.564208e-02 1.943017e-01 1.831098e-03 -3.259362e-01 -1.533073e-02 9.054499e-04 2.247228e-03 -2.053704e-03 1.586409e-01
1296.002 4.661007e-02 1.929192e-01 1.655364e-03 -3.235992e-01 2.774662e-02 1.562128e-03 2.790519e-03 -2.184597e-03 1.586378e-01
1297.002 1.163070e-01 1.821664e-01 1.328736e-03 -3.055441e-01 6.929981e-02 2.161106e-03 3.278498e-03 -2.368326e-03 1.586343e-01
1298.002 1.799633e-01 1.627354e-01 8.753913e-04 -2.729381e-01 1.072517e-01 2.660906e-03 3.674620e-03 -2.595377e-03 1.586298e-01
1299.002 2.345456e-01 1.357987e-01 3.326081e-04 -2.277479e-01 1.397952e-01 3.028640e-03 3.944982e-03 -2.851829e-03 1.586251e-01
1300.002 2.776293e-01 1.029414e-01 -2.525735e-04 -1.726285e-01 1.654853e-01 3.245952e-03 4.062718e-03 -3.120347e-03 1.586213e-01
1301.002 3.076190e-01 6.600549e-02 -8.343868e-04 -1.106665e-01 1.833684e-01 3.312699e-03 4.018117e-03 -3.380397e-03 1.586188e-01
1302.002 3.238036e-01 2.687762e-02 -1.377364e-03 -4.502901e-02 1.930193e-01 3.244650e-03 3.821972e-03 -3.613114e-03 1.586172e-01
1303.002 3.262311e-01 -1.263144e-02 -1.855022e-03 2.124576e-02 1.944673e-01 3.064287e-03 3.494537e-03 -3.802658e-03 1.586163e-01
1304.002 3.155831e-01 -5.085876e-02 -2.257284e-03 8.536889e-02 1.881197e-01 2.796473e-03 3.076265e-03 -3.938467e-03 1.586163e-01
1305.002 2.930577e-01 -8.635659e-02 -2.577121e-03 1.449143e-01 1.746914e-01 2.465527e-03 2.599079e-03 -4.016429e-03 1.586172e-01
1306.002 2.602309e-01 -1.179446e-01 -2.808133e-03 1.978997e-01 1.551230e-01 2.093815e-03 2.085615e-03 -4.033545e-03 1.586192e-01
1307.002 2.189119e-01 -1.447244e-01 -2.957521e-03 2.428197e-01 1.304957e-01 1.694310e-03 1.580566e-03 -3.990361e-03 1.586224e-01
1308.002 1.709415e-01 -1.661023e-01 -3.035095e-03 2.786810e-01 1.019054e-01 1.270282e-03 1.132696e-03 -3.892441e-03 1.586256e-01
1309.002 1.180924e-01 -1.817089e-01 -3.043286e-03 3.048601e-01 7.040674e-02 8.220853e-04 7.796973e-04 -3.749024e-03 1.586285e-01
1310.002 6.211364e-02 -1.913216e-01 -2.978088e-03 3.209799e-01 3.704233e-02 3.518472e-04 5.482982e-04 -3.571854e-03 1.586316e-01
1311.002 4.736496e-03 -1.948574e-01 -2.831458e-03 3.268979e-01 2.846313e-03 -1.324303e-04 4.524059e-04 -3.373594e-03 1.586353e-01
1312.002 -5.243044e-02 -1.923645e-01 -2.593792e-03 3.226978e-01 -3.122313e-02 -6.222284e-04 5.041968e-04 -3.165953e-03 1.586390e-01
1313.002 -1.079050e-01 -1.839775e-01 -2.256067e-03 3.086070e-01 -6.428506e-02 -1.101077e-03 7.033488e-04 -2.960922e-03 1.586418e-01
1314.002 -1.602422e-01 -1.698970e-01 -1.811689e-03 2.849626e-01 -9.548006e-02 -1.546456e-03 1.043975e-03 -2.769370e-03 1.586437e-01
1315.002 -2.079701e-01 -1.504106e-01 -1.261134e-03 2.522470e-01 -1.239321e-01 -1.932460e-03 1.514827e-03 -2.604000e-03 1.586446e-01
1316.002 -2.495949e-01 -1.259224e-01 -6.230905e-04 2.111415e-01 -1.487511e-01 -2.221573e-03 2.070674e-03 -2.476386e-03 1.586444e-01
1317.002 -2.836140e-01 -9.699833e-02 7.253905e-05 1.625969e-01 -1.690429e-01 -2.381574e-03 2.664656e-03 -2.392344e-03 1.586434e-01
