# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
1440.002 -3.00125 -0.03789 -0.00522 0.00848 -0.57317 -0.00019 -1.3462e-02 -2.2397e-03 1.8933e-01 -1.6237e-06 1.2404e-06 5.3283e-05 0.00020 0.00028 0.00028 -0.00000 0.00001 0.00001 5.05347e-06 9.25707e-04 -1.9486276228e-04 7.3589773333e-04 8.5393153539e-11 
1450.002 1.07622 -2.77131 0.00006 0.53911 0.21067 0.00079 7.5510e-03 -2.5401e-03 1.9326e-01 8.3631e-08 -8.1375e-07 5.4158e-05 0.00027 0.00021 0.00028 0.00003 -0.00000 -0.00001 5.23457e-06 9.25691e-04 -1.9486212255e-04 7.3606394495e-04 8.8717313114e-11 
1460.002 2.18785 2.02492 0.00203 -0.38938 0.42624 -0.00056 -7.3395e-03 -6.0457e-03 1.9742e-01 5.1123e-08 -2.4357e-06 5.5420e-05 0.00023 0.00024 0.00028 -0.00004 -0.00001 0.00001 5.47761e-06 9.25621e-04 -1.9486160483e-04 7.3623723652e-04 8.9702482982e-11 
1470.002 -2.66778 1.37789 -0.00545 -0.26347 -0.50918 -0.00043 1.7173e-02 -1.5448e-02 1.9123e-01 3.1553e-06 -1.5843e-06 5.4134e-05 0.00021 0.00026 0.00028 0.00003 0.00001 0.00000 5.21552e-06 9.25552e-04 -1.9486199260e-04 7.3590587586e-04 8.8886822722e-11 
1480.002 -0.38272 -2.95590 -0.00273 0.57319 -0.07162 0.00082 3.8844e-03 2.9279e-02 1.8784e-01 -5.6979e-07 4.4924e-06 5.3729e-05 0.00027 0.00020 0.00029 -0.00001 -0.00001 -0.00001 5.11098e-06 9.25546e-04 -1.9486179911e-04 7.3579486483e-04 9.0340984330e-11 
1490.002 2.88323 0.72519 0.00205 -0.13953 0.56190 -0.00012 -3.5145e-02 -6.4255e-03 2.0415e-01 -5.6847e-06 -8.2724e-07 5.8817e-05 0.00020 0.00027 0.00029 -0.00001 0.00000 0.00001 6.10612e-06 9.25549e-04 -1.9485901935e-04 7.3679644735e-04 8.6162982810e-11 
1500.002 -1.70445 2.46413 -0.00411 -0.47301 -0.32592 -0.00064 1.5333e-02 -1.8538e-02 2.0753e-01 9.9140e-07 -3.2460e-06 5.9314e-05 0.00024 0.00023 0.00029 0.00004 0.00000 -0.00001 6.19233e-06 9.25546e-04 -1.9485800577e-04 7.3688030512e-04 7.9926439766e-11 
1510.002 -1.73580 -2.43269 -0.00418 0.47054 -0.33237 0.00072 4.7265e-03 1.7564e-02 1.8041e-01 1.6005e-06 2.1255e-06 5.1103e-05 0.00026 0.00022 0.00028 -0.00003 -0.00001 0.00001 4.63211e-06 9.25590e-04 -1.9486143170e-04 7.3536060738e-04 8.1291814415e-11 
1520.002 2.88172 -0.74493 0.00272 0.14459 0.55988 0.00027 -9.2545e-03 -2.0347e-04 1.8292e-01 -1.0986e-06 1.3492e-06 5.1459e-05 0.00020 0.00027 0.00028 0.00002 0.00001 0.00000 4.71135e-06 9.25656e-04 -1.9486141760e-04 7.3550634128e-04 8.4412280264e-11 
1530.002 -0.32479 2.97461 -0.00173 -0.57144 -0.06171 -0.00077 3.4463e-03 4.9127e-03 2.1061e-01 -1.0565e-06 4.1401e-07 5.9156e-05 0.00028 0.00020 0.00028 0.00001 -0.00000 -0.00001 6.22851e-06 9.25694e-04 -1.9485846652e-04 7.3706365516e-04 8.7399628564e-11 
1540.002 -2.68147 -1.32148 -0.00444 0.25626 -0.51511 0.00047 -1.8990e-02 -9.3307e-03 1.9259e-01 -2.1654e-06 -2.7163e-06 5.4458e-05 0.00022 0.00025 0.00028 -0.00004 -0.00001 0.00001 5.27729e-06 9.25741e-04 -1.9486104909e-04 7.3615686681e-04 8.6685707500e-11 
1550.002 2.18275 -2.02723 0.00287 0.39298 0.42303 0.00052 1.8032e-02 -2.4060e-02 1.7679e-01 3.1023e-06 -3.2718e-06 5.0498e-05 0.00023 0.00023 0.00029 0.00004 0.00001 -0.00000 4.53109e-06 9.25775e-04 -1.9486331429e-04 7.3544288253e-04 8.2493267353e-11 
1560.002 1.12853 2.77055 0.00073 -0.53173 0.21802 -0.00080 1.2076e-02 2.6984e-02 2.0533e-01 1.2546e-06 3.7203e-06 5.8999e-05 0.00025 0.00021 0.00029 -0.00003 -0.00001 -0.00000 6.11493e-06 9.25739e-04 -1.9486132378e-04 7.3699240858e-04 8.0335273457e-11 
1570.002 -2.98594 0.10860 -0.00474 -0.01952 -0.57510 0.00002 -2.8817e-02 -2.1023e-03 2.1363e-01 -4.3604e-06 7.3431e-07 6.1262e-05 0.00020 0.00027 0.00029 -0.00000 0.00001 0.00001 6.60578e-06 9.25683e-04 -1.9485926770e-04 7.3742939952e-04 8.2227902285e-11 
1580.002 0.96594 -2.81464 0.00093 0.54726 0.18685 0.00070 7.0736e-03 -1.3008e-02 1.8142e-01 -4.8369e-07 -2.0189e-06 5.1481e-05 0.00026 0.00021 0.00028 0.00003 0.00000 -0.00001 4.68134e-06 9.25610e-04 -1.9486284397e-04 7.3542856368e-04 8.4217460760e-11 
1590.002 2.30208 1.91411 0.00198 -0.36568 0.44375 -0.00061 3.9865e-03 1.2500e-02 1.7889e-01 1.1079e-06 1.3691e-06 5.0483e-05 0.00022 0.00025 0.00028 -0.00004 -0.00001 0.00000 4.52627e-06 9.25511e-04 -1.9486423917e-04 7.3517305519e-04 8.2769125403e-11 
1600.002 -2.57789 1.52336 -0.00524 -0.29076 -0.49583 -0.00039 2.4126e-03 -2.6391e-04 2.0630e-01 1.5092e-06 1.8096e-06 5.8104e-05 0.00022 0.00025 0.00028 0.00004 0.00001 0.00000 5.99485e-06 9.25455e-04 -1.9486119557e-04 7.3658820586e-04 8.0348346771e-11 
1610.002 -0.50093 -2.92777 -0.00179 0.57145 -0.09671 0.00083 8.4341e-03 1.9223e-02 1.9911e-01 3.3419e-07 3.4093e-06 5.6427e-05 0.00027 0.00020 0.00028 -0.00001 -0.00000 -0.00001 5.65169e-06 9.25452e-04 -1.9486062626e-04 7.3624262974e-04 8.4239943579e-11 
1620.002 2.92459 0.60523 0.00205 -0.11400 0.56513 -0.00033 -2.6010e-02 -4.7739e-03 1.8180e-01 -3.6156e-06 -1.7105e-06 5.1976e-05 0.00020 0.00027 0.00029 -0.00002 -0.00000 0.00001 4.77565e-06 9.25467e-04 -1.9486234520e-04 7.3538013497e-04 8.3735338656e-11 
1630.002 -1.56114 2.56532 -0.00508 -0.48866 -0.29939 -0.00057 1.5607e-02 -2.9762e-02 1.9511e-01 2.6188e-06 -4.7683e-06 5.6239e-05 0.00025 0.00021 0.00029 0.00003 0.00001 -0.00000 5.57797e-06 9.25514e-04 -1.9486058665e-04 7.3623107477e-04 7.9712356577e-11 
1640.002 -1.84761 -2.32980 -0.00360 0.45552 -0.35656 0.00080 1.4452e-02 1.9313e-02 2.0908e-01 2.7998e-06 1.9390e-06 5.9955e-05 0.00024 0.00022 0.00029 -0.00004 -0.00001 -0.00000 6.30664e-06 9.25624e-04 -1.9485759358e-04 7.3707350057e-04 8.7026330535e-11 
1650.002 2.85150 -0.84626 0.00247 0.16707 0.55358 0.00005 -1.8484e-02 -9.3587e-04 1.9455e-01 -2.6736e-06 9.0924e-07 5.5372e-05 0.00020 0.00027 0.00029 0.00002 0.00001 0.00001 5.41069e-06 9.25712e-04 -1.9485939856e-04 7.3626371066e-04 8.9777671951e-11 
1660.002 -0.19006 3.00114 -0.00273 -0.57092 -0.03507 -0.00073 1.3844e-03 -5.9006e-03 1.8002e-01 -1.3824e-06 -9.2893e-07 5.0922e-05 0.00028 0.00020 0.00028 0.00001 0.00000 -0.00001 4.58528e-06 9.25730e-04 -1.9486179046e-04 7.3545374018e-04 8.7920623072e-11 
1670.002 -2.74976 -1.16998 -0.00439 0.22899 -0.52795 0.00048 -5.7392e-03 5.0290e-03 1.9135e-01 -4.4430e-07 -1.2281e-07 5.4073e-05 0.00021 0.00027 0.00028 -0.00003 -0.00001 0.00000 5.17434e-06 9.25776e-04 -1.9486080400e-04 7.3608959435e-04 9.2748443493e-11 
1680.002 2.08446 -2.10965 0.00277 0.41325 0.40658 0.00039 9.5703e-03 -1.0567e-02 2.0501e-01 2.4168e-06 -9.8791e-08 5.8168e-05 0.00024 0.00024 0.00028 0.00004 0.00001 0.00000 5.97446e-06 9.25801e-04 -1.9485936127e-04 7.3691624129e-04 9.5028856898e-11 
1690.002 1.22946 2.73244 0.00003 -0.52186 0.23901 -0.00085 1.3911e-02 2.6053e-02 1.9573e-01 1.5194e-06 4.3078e-06 5.6055e-05 0.00026 0.00021 0.00029 -0.00002 -0.00000 -0.00001 5.55256e-06 9.25743e-04 -1.9486094468e-04 7.3643421633e-04 8.8539375922e-11 
